actor_2_id,actor_2_name,actor_2_facebook_likes
2717,Al Gore,68
1898,Tracey Walter,324
1875,Richard Lynch,324
1641,Brian Van Holt,324
719,Dwight Yoakam,324
2422,Robb Wells,324
458,Sandrine Holt,324
1656,Pamela Reed,324
506,Martin Henderson,580
902,Kuno Becker,580
2257,Gary Farmer,580
492,Vinessa Shaw,580
193,Roger Willie,836
2374,Alexandra Rapaport,69
1709,Sean Kingston,69
2343,Seu Jorge,69
2370,Adrian Gonzalez,69
2544,Kirby Heyborne,69
2432,Patti LuPone,325
33,Kevin Dunn,581
1600,Rae Dawn Chong,581
1083,Yaphet Kotto,581
904,Bai Ling,581
1887,Johanna Braddy,581
1264,Gillian Jacobs,837
1774,Anne Meara,837
2605,Gordon Jump,70
2655,Gabriel Beristain,70
1580,Alexandra Holden,326
461,Archie Kao,326
1607,Roger Allam,326
886,Jamel Debbouze,326
2859,Amber Benson,326
1699,Mathieu Kassovitz,326
2350,Larenz Tate,582
970,Christine Taylor,838
1563,Julie Walters,838
210,Nancy O'Dell,71
2737,Cara Seymour,71
1129,Sandrine Kiberlain,71
2746,Louis Mustillo,71
1842,Deborra-Lee Furness,71
1982,Jimmy Shergill,327
2852,Seymour Cassel,327
2423,H̩ctor Jim̩nez,327
454,Stephen Rea,327
1158,Oleg Taktarov,327
1336,Jeremy Northam,327
949,Rob Riggle,839
1471,Michael Spears,839
2807,Christel Khalil,72
1081,Mark Rendall,72
2358,Dan Hicks,328
1621,Rachel True,328
994,Richard T. Jones,328
2111,Stevie Wonder,328
1786,Jonny Weston,328
2473,Alanna Ubach,584
1182,Joely Richardson,584
756,Tom Bosley,584
914,Vincent Pastore,584
1832,Leonardo DiCaprio,29000
1564,Gretchen Palmer,73
992,Benjamin J. Cain Jr.,73
1091,Robert Lopez,73
1765,Kirby Bliss Blanton,329
2410,Lisa Ray,329
968,Ike Barinholtz,329
1907,Norah Jones,329
2032,Paul Gross,329
1701,Katherine LaNasa,329
692,Chandler Canterbury,329
569,Camryn Manheim,329
2371,Matt Gerald,585
563,Joely Richardson,585
1639,Faizon Love,585
452,Ben Daniels,585
457,Chris Klein,841
1864,Vanity,841
2884,Taylor Nichols,74
1698,Sara Forestier,74
1825,Gabrielle Carteris,330
520,Tichina Arnold,330
2685,Marshall Allman,330
1686,Joan Plowright,330
1113,David Suchet,586
1717,Dom DeLuise,842
2986,Chris New,75
258,Thomas Middleditch,331
1201,Paula Garc̩s,587
1723,Ella Wahlestedt,587
433,Cheech Marin,843
2469,Nacho Vigalondo,76
3013,Brian Howe,76
1391,Jan Cornet,76
2963,Steve Bisley,76
1407,Vera Miles,332
1998,David Denman,332
2384,Molly Ephraim,332
449,David Kelly,588
1342,Bruce Dern,844
1057,Casey Kasem,844
1753,Cheech Marin,844
717,Julian Glover,844
768,Charlotte Rampling,844
2594,T.R. Silambarasan,77
2132,Monda Scott,77
1389,Keram Malicki-S�Ánchez,333
2207,George Sanders,333
2080,David Della Rocco,333
2523,Alex Kendrick,589
761,Vincent Kartheiser,845
420,Tony Curran,845
2344,Reginald Owen,78
2420,Ji-tae Yu,78
2206,Claire Geare,78
844,Dalia Hern�Ández,78
2765,Alexander Vlahos,334
538,Rupert Evans,334
2547,Bill Maher,334
396,Ray Romano,590
1841,Lina Esco,79
2674,Jean Peters,79
950,Lynn Hung,79
2504,Zohra Segal,79
2853,Ricky Jay,79
2983,Robin Bartlett,79
2530,Jorge Salinas,79
1785,Curtiss Cook,591
619,Nicholas Braun,591
2212,Kerr Smith,591
1521,Brian Blessed,591
613,Carlos Ponce,591
1963,Garry Shandling,591
1976,Jami Gertz,847
2084,Christopher Judge,847
1315,Brendan Fehr,847
586,Jessica Szohr,847
379,Adam LeFevre,80
1601,Ji-won Ha,80
1150,Omri Katz,336
65,Robin Atkin Downes,336
322,Janet Jackson,592
384,Austin Pendleton,592
2814,Wesley Jonathan,592
1305,Pruitt Taylor Vince,592
1925,Drew Waters,848
59,Delroy Lindo,848
374,Gerard Butler,18000
1052,Denzel Washington,18000
1447,Keanu Reeves,18000
661,Robin Wright,18000
1245,Park Bench,81
2458,Kelly Reno,81
814,Mandy Gonzalez,81
2732,Frank Gerrish,81
1319,Jessica Bowman,81
1740,Dean Dawson,81
742,Wendy Raquel Robinson,337
2238,Doug Bradley,337
668,Erik Per Sullivan,593
504,Kevin Grevioux,593
597,Margot Kidder,593
3079,Valorie Curry,593
840,Nick Cannon,593
1685,Lance Gross,849
1779,Eddie Cibrian,849
787,Sam Waterston,849
2220,Bobby Batson,849
96,Shane Rangi,82
2081,Louis Koo,82
2393,Eric Stuart,82
931,Anthony Simcoe,82
2279,Sana Saeed,82
2177,John Gallagher Jr.,338
980,Frank Finlay,338
2930,Carmen Argenziano,338
2820,Dave Fennoy,338
1023,Stephen Boss,594
1469,Sally Hawkins,594
1199,Kate Walsh,850
185,Alexa Davalos,850
2087,Jason Cerbone,83
1910,Karen Mok,83
1311,Kenneth Williams,83
398,Elijah Kelley,339
1262,Udo Kier,595
868,Peter Boyle,595
2140,Russell Wong,595
268,Trevor Morgan,595
1815,Zoey Deutch,851
103,Jada Pinkett Smith,851
2465,Tom Everett,84
2059,Matthew McGrory,340
1603,Megan Charpentier,340
2941,James Norton,340
888,Tim Blake Nelson,596
117,Oprah Winfrey,852
962,Lin Shaye,852
707,Zoey Deutch,852
1234,Katharine McPhee,852
2459,Neeru Bajwa,85
2557,Sanjay Mishra,85
505,Barney Clark,85
2608,Nimrat Kaur,85
1724,Kazunari Ninomiya,85
1808,Matt Marr,85
2321,Adriana Barraza,85
1352,Joe Spinell,85
2966,Gilbert Roland,85
1513,Annie Parisse,341
2414,George Hamilton,341
2427,Megan Hilty,341
2191,Monica Calhoun,597
1186,Lew Temple,597
930,Phylicia Rashad,597
3017,John Ireland,86
1325,Benǫt Poelvoorde,86
2163,Fran̤ois Berl̩and,86
1999,Lola Glaudini,342
2701,Yayan Ruhian,342
1891,Toby Huss,342
711,Robin Shou,342
67,Lara Pulver,854
634,Tom Berenger,854
421,Mike Starr,854
1085,Jim Belushi,854
1423,Ariel Gade,87
3030,Vincent Duvall,87
2063,Teddy Sears,343
1111,Reid Ewing,343
1947,Paul Michael Glaser,343
98,Michael O'Neill,599
1687,Bethany Joy Lenz,855
468,Wes Studi,855
1869,Shiri Appleby,855
2356,Soledad Villamil,88
556,Penelope Ann Miller,344
1059,June Squibb,344
287,Sayed Badreya,600
1011,Aisha Tyler,856
332,Steve Carell,7000
2181,Jessica Lindsey,89
1252,Trevor Blumas,89
2878,Nicholas Farrell,89
2934,Rizwan Manji,89
2348,Barnard Hughes,89
2973,Adam Rifkin,89
2553,Bobby Deol,89
1042,Olympia Dukakis,345
1720,Kate del Castillo,345
2000,Dabney Coleman,345
321,Tch̩ky Karyo,345
1209,Dreama Walker,601
2273,Nicholas Gonzalez,601
480,Aisha Tyler,857
1118,Phil LaMarr,857
266,Billy Boyd,857
2970,Leo Rossi,90
2806,Stefania Sandrelli,90
491,Aasif Mandvi,346
1226,Gina Holden,346
2992,Aaron Stanford,346
1967,Adrienne Barbeau,602
299,Christian Camargo,602
2444,Stacy Keach,602
709,Linda Fiorentino,602
945,Reeve Carney,602
1481,Michael Wong,91
748,Eric Jacobson,91
3002,Pat Boone,91
2691,Victor Zinck Jr.,91
2131,Ryan Bollman,91
3064,Jason Trost,91
2606,Illeana Douglas,347
1159,Bob Clendenin,347
1000,Bashar Rahal,603
1310,Kelly Brook,859
1412,John Wood,92
1314,Priscilla Presley,348
669,Emily Wickersham,348
224,Jenette Goldstein,604
605,Adam Alexi-Malle,860
1166,Bella Heathcote,860
1076,Larry David,860
2069,Preity Zinta,860
1110,Christopher Cousins,93
2800,Alan Pietruszewski,93
2067,David Gulpilil,93
2237,Tony Corvillo,93
823,Dustin Fitzsimons,349
802,Talisa Soto,349
628,Ronny Cox,605
1332,Dick Van Patten,605
1626,Rosanna Arquette,605
435,Billy West,861
774,Henry Thomas,861
1727,David Dencik,94
2151,Paul Scofield,94
2886,Ace Marrero,94
2565,Tommy Knight,94
1767,Jerry Nelson,94
383,David Hoffman,94
2694,Deirdre Lorenz,350
1714,Brett Cullen,350
2415,Stuart Margolin,350
2903,DeForest Kelley,606
2437,Alex Meraz,606
2586,Adam Ratcliffe,606
513,Brittany Daniel,862
2400,Montgomery Clift,862
3051,Tony Way,95
2700,Marilyn Norry,95
1205,Chelsea Field,95
2292,Susan Clark,95
849,Deneen Tyler,351
997,Cariba Heine,351
112,Piper Mackenzie Harris,607
542,Oliver Hudson,607
2703,Claude Rains,607
2614,Lamman Rucker,607
1911,Cheryl Tiegs,96
2618,Revathy,96
2227,Darryl Cox,96
2450,Patrick Brammall,96
2908,Steve James,96
2993,Mark̩ta Irglov�Á,96
2276,Anthony Chau-Sang Wong,96
1557,David Murray,96
2954,Dana Blackstone,96
1932,Luke Perry,608
598,Thomas Ian Nicholas,864
1886,Mark Moses,353
1670,Daniel Wu,353
2058,Omar Epps,865
3071,Joe Coffey,98
1794,Sabrina Ferilli,98
2648,Joe Armstrong,98
2642,Georgina Reilly,98
1020,Fana Mokoena,98
3019,Trevor Howard,98
2511,David Proval,354
509,Ariana Richards,610
1176,Andrew Simpson,99
1436,Susie Essman,99
2922,Gloria Foster,99
1678,Chris Marquette,355
2612,Michael Welch,611
782,Larry Miller,611
1466,Nicholas Lea,867
2900,Michelle Nolden,100
1393,Jesper Christensen,100
2277,Dominique McElligott,356
2354,Frank Vincent,356
2591,Paul Williams,356
1434,Gaby Hoffmann,612
2117,Kelly Jo Minter,101
2551,Nathan Parsons,357
1543,Chris Kattan,357
867,Shaun Weiss,613
1684,James D'Arcy,613
819,Jeffrey Weissman,869
1135,Milos Forman,869
343,Carmen Electra,869
562,Adriano Giannini,102
1694,Angela Featherstone,102
2718,Richard Jaeckel,102
727,Gulshan Grover,102
1849,Johnny Flynn,102
2927,Wilhelm von Homburg,102
957,Nicole Sullivan,358
2185,Gloria Sandoval,358
180,Rafe Spall,358
860,Tom Virtue,358
465,Luke Newberry,358
1632,Akie Kotabe,614
1298,Mackenzie Crook,870
414,Geoffrey Palmer,103
2453,Joe E. Brown,103
1660,Chen Chang,103
1038,Nancy Travis,359
1726,Jack Warden,359
2387,Robert Rusler,359
1051,Lucas Bryant,359
2247,Michael Dudikoff,615
161,Mackenzie Crook,871
2728,Natasha Gregson Wagner,104
1339,Pawel Szajda,104
2136,Bryan Dick,104
1625,Nicole Ari Parker,360
2516,Alan Autry,360
2965,Gian Maria Volont̬,360
1374,Bobby Coleman,360
198,Reg E. Cathey,360
1962,John Doman,616
1893,Evan Ross,616
1146,Rebecca De Mornay,872
389,Max Ryan,872
1280,Channing Tatum,17000
72,Kristen Stewart,17000
114,Chlo�Ç Grace Moretz,17000
405,Martin Scorsese,17000
1212,Peter Capaldi,17000
2061,Fred Melamed,105
2882,Dick Powell,105
2751,Vanilla Ice,361
1565,James Mason,617
524,Noah Emmerich,617
602,Kurt Fuller,617
2240,Patricia Neal,617
898,Aaron Yoo,617
2975,Jennifer Lafleur,873
2124,Brandon Smith,106
88,Shin'ya Tsukamoto,106
765,JÌ_rgen Prochnow,362
1851,Taylor Handley,362
1368,Steve-O,362
1912,Claire Foy,362
953,Aimee Garcia,618
1239,Tom Arnold,618
2064,Barbara Hershey,618
829,Nadine Velazquez,874
987,Sissy Spacek,874
187,Kick Gurry,107
1994,Frances Lee McCain,107
1983,Casey Siemaszko,107
575,Aaron Kwok,107
324,Jason Cope,107
2536,Brad William Henke,363
1996,Marques Houston,363
474,Kaitlyn Dever,363
830,Terry Kinney,363
1235,Keshia Knight Pulliam,619
703,Lara Flynn Boyle,619
1350,Ted Danson,875
2369,Sofie Gr̴b�ül,108
2293,Duane Jones,108
2599,Keenan Tracey,108
751,Matt Malloy,108
831,Curtis Armstrong,876
1258,Emily Watson,876
2048,Sakina Jaffrey,109
2888,Ashley Palmer,109
1927,Gyton Grantley,109
182,Riz Ahmed,365
2880,Lloyd Kaufman,365
1384,Maximilian Schell,877
1043,Jordi Moll�Ê,877
2162,Avery Schreiber,110
1894,Waris Ahluwalia,110
2716,Neville Brand,110
1617,Matthew Daddario,110
610,Jason Connery,110
2424,Kevin Gage,366
2512,Michael Chapman,366
2053,Michael Jordan,366
3000,Jesse Jane,366
1369,Murray Hamilton,366
1630,Will Forte,622
347,Monica Potter,878
3032,Michael McGlone,111
1231,Paul F. Tompkins,111
1804,Kenneth Cranham,111
1413,Jan Hooks,367
998,Dann Florek,367
633,Shelley Winters,367
739,Ben Gazzara,623
627,Lauren Holly,879
2099,Paula Kelly,112
37,Temuera Morrison,368
573,Mike Dopud,368
1461,Laura Spencer,368
1061,Christine Cavanaugh,368
1037,Marc Anthony,368
291,Kim Dickens,624
649,Tony Cox,624
1283,Jane Krakowski,624
22,Eva Green,6000
699,Naomi Watts,6000
1693,Terry Pheto,113
2564,Sean Rogerson,113
2310,Aaron Hughes,113
207,Tim Gunn,113
932,Neil Flynn,625
2538,Emily Ratajkowski,625
2225,Tim Russ,625
235,Armando Riesco,625
2491,Cecilia Pillado,625
753,Tyra Banks,625
2408,Lupe Ontiveros,625
150,Snoop Dogg,881
2913,Alan Hale,114
3045,Patricia Raven,114
1706,Lola Due̱as,114
788,Rob Brown,370
1731,Daniel Auteuil,370
2461,Cesar Romero,370
127,Kate McKinnon,370
1537,Carrie Henn,626
1162,Amber Valletta,626
1593,Jake Lloyd,626
21,William Hurt,882
715,Charlie Rowe,882
1517,Ralph Richardson,115
733,Bronagh Gallagher,115
1575,Joe Cornish,115
2948,Marty Lindsey,115
2799,Larry Bagby,115
1219,Billy Drago,371
2829,Angela Nordeng,371
1945,Edwin Neal,371
2769,Katia Winter,371
276,Amber Valletta,627
1667,Hans Matheson,627
653,Albert Finney,883
1646,Archie Panjabi,883
1363,Barry Corbin,883
1807,Connor Corum,116
2231,Paul Fix,116
780,Clotilde Hesme,116
173,Vladimir Kulich,372
890,Jason Robards,372
895,Benedict Wong,372
438,Katia Winter,372
2677,Elvis Nolasco,372
537,Harvey Korman,628
1719,Beth Grant,628
1383,Sarah Roemer,884
540,Kodi Smit-McPhee,884
766,T.V. Carpio,117
294,Michael Byrne,117
584,Malcolm Goodwin,117
870,Patti D'Arbanville,117
1845,Gary Lockwood,117
2101,Eric Johnson,373
2013,Robbie Kay,629
723,Douglas Haase,629
1473,Shelley Duvall,629
2474,Zackary Steven Graham,118
2353,Master P,118
1569,Vincent Walsh,118
1971,Kip Pardue,374
1267,Emily Meade,374
2287,Abhishek Bachchan,374
1411,Adam Arkin,374
215,Nathan Lane,886
682,Sanaa Lathan,886
1809,Fred Gwynne,886
889,Jeffrey Combs,886
2395,Sessue Hayakawa,119
685,Ben Miles,119
51,Melissa Roxburgh,119
1388,Harriet Walter,119
2299,Katy Jurado,119
2528,James Urbaniak,119
2925,Alexander Wraith,119
2182,Brendon Eggertsen,119
2984,Alex Emanuel,375
2105,Samantha Morton,631
693,Harry Connick Jr.,631
218,Warren Beatty,631
1938,Heather O'Rourke,887
883,Shirley Henderson,887
2196,Peter Mark Richman,120
2202,Kathleen Kinmont,120
1511,Dennis Franz,376
2403,Walter Brennan,376
6,Samantha Morton,632
1507,Corbin Bleu,632
2122,Tuppence Middleton,888
1181,Bridget Fonda,888
87,Tom Hardy,27000
2664,Tucker Smallwood,121
2671,Adrienne King,121
1246,Richard Anderson,377
1852,Eduardo Ver�Ástegui,377
2915,Gary Coleman,633
2319,Lane Smith,633
419,Bridget Fonda,889
1068,Robert Forster,889
1769,Richard Dysart,122
2433,Iben Hjejle,122
1555,Cl̩ Bennett,122
1381,David Mann,378
1431,Christopher Guest,378
1125,Sa�ød Taghmaoui,378
2906,Nora Arnezeder,378
2157,Wayne Brady,378
1259,Scott Mechlowicz,634
1476,Erin O'Brien,634
175,Vivica A. Fox,890
1327,Iben Hjejle,123
2477,Michael Weston,379
211,Moises Arias,635
1230,Paul Sorvino,635
2153,Nathan Jones,635
582,Mark Addy,891
2435,Kristi Clainos,124
2592,David Patrick Kelly,380
498,Craig Bierko,380
1349,Sebastian Koch,380
1615,Carol Kane,636
2303,Paul Sorvino,636
1542,Molly Shannon,636
2295,MarÌ_a Valverde,892
1965,Heather Morris,892
2537,George W. Bush,125
1710,Rodney Eastman,125
2335,Shannon Woodward,637
1270,Megan Mullally,637
641,Kimberly Elise,637
134,MarÌ_a Valverde,893
882,Elizabeth Berkley,893
459,Minnie Driver,893
2274,Yeong-ae Lee,126
2657,Adam DiMarco,382
884,Geraldine Chaplin,382
78,Chris Bauer,638
424,Frances Fisher,638
178,Mary Elizabeth Mastrantonio,638
964,Kevin Connolly,638
760,Glenn Morshower,894
1957,Nicky Katt,127
2778,Reza Sixo Safai,127
427,Brian Geraghty,383
1949,Shanley Caswell,383
360,Alan Young,639
2805,Jake Ryan,128
1318,Brian Johnson,128
1299,Dan O'Herlihy,128
3004,Mike Birbiglia,128
1598,Tony Jay,384
1435,Vanessa Angel,384
2339,George Reeves,384
626,Bruce Boxleitner,640
1916,Daryl Sabara,640
817,Denis O'Hare,896
62,Christopher Lee,16000
105,Ryan Reynolds,16000
2336,Jessica McNamee,129
1392,Ron Eldard,385
1733,Ryan O'Neal,385
2821,Madison Lintz,385
942,Taylor Blackwell,641
816,William Zabka,641
758,Nick Zano,641
1438,Ricardo Montalban,641
1134,Kirk Acevedo,641
1839,Sean Harris,641
1647,Jodi Lyn O'Keefe,897
555,Ed Lauter,897
113,Edgar RamÌ_rez,897
1679,Steve Gonsalves,130
407,Brent Sexton,130
969,Maude Apatow,130
2485,Sheryl Crow,130
1913,Aitana S�Ánchez-GijÌ_n,130
1202,Todd Allen,130
963,Anne Parillaud,130
1560,Jan-Michael Vincent,642
354,Tom Cavanagh,642
933,Tracy Morgan,642
773,Treat Williams,642
157,Henry Rollins,898
695,Valeria Golino,898
928,Nicole Beharie,898
2110,Jason Mewes,898
1823,Sid Caesar,898
1039,Vanessa Redgrave,898
2549,Krysta Rodriguez,131
663,Anna-Louise Plowman,131
2051,Herv̩ Villechaize,387
522,Joe Don Baker,387
708,Andrew Wilson,387
1903,John Neville,387
607,Michael Parks,387
805,Tony Chiu Wai Leung,643
683,Joan Chen,643
298,Anne Heche,643
518,Kathleen Turner,899
1286,Sam McMurray,132
3047,Thomas Brophy,132
1188,Junix Inocian,132
1241,Emma de Caunes,132
2901,Ingrid Thulin,132
319,Ben Vereen,388
1026,David Kross,388
2245,Natasha Henstridge,900
1364,Sarah Polley,900
2364,Ash Cook,133
905,Anushka Shetty,133
3066,B̩atrice Dalle,133
951,Verne Troyer,645
2750,Paul Blackthorne,645
1360,Judge Reinhold,901
2809,Jennifer Lee Wiggins,134
3014,Gabriela Castillo,134
1657,Kalim Chandler,134
2647,Sarah Lind,134
1483,Mel Ferrer,134
2690,Kristin Booth,134
2337,Rachel Sterling,134
1337,Amber Rose Revah,134
941,Collette Wolfe,390
622,Terence Bernie Hines,390
2379,Terry Walters,390
1631,Cinda McCain,646
2346,Frank Langella,902
752,Eric Stoltz,902
2218,Michael Lonsdale,135
2267,Jeanne Crain,135
648,Amber Rose Revah,135
2804,Larry King,135
2964,Alex D̩sert,135
1708,Stephanie Danielson,391
273,Frank Langella,903
670,Amr Waked,903
1931,Jesse Moss,136
2535,Don Ameche,392
807,Randall Park,392
1855,Keegan Connor Tracy,392
203,Catherine Tate,392
1378,Skye McCole Bartusiak,392
2507,Nick Stahl,648
1032,Julian Richings,648
986,Jesse Tyler Ferguson,648
1421,Ari Graynor,904
515,Bokeem Woodbine,904
388,Eric Stonestreet,904
712,Jet Li,5000
201,Theo James,5000
2,Orlando Bloom,5000
243,Jim Sturgess,5000
725,Bob Hoskins,5000
353,Alex McArthur,137
3,Rory Kinnear,393
1648,Campbell Scott,393
2056,Ken Foree,649
2332,Ken Howard,649
1019,Eva Marie Saint,649
2015,Marina Sirtis,649
2011,John de Lancie,905
1826,Bud Cort,394
476,Nonso Anozie,394
557,Cathy Moriarty,394
2311,Lou Taylor Pucci,394
2049,Tate Donovan,650
749,Traci Lords,650
313,Debra Messing,650
447,Todd Graff,650
442,Jonathan Frakes,906
1959,Drew Fuller,906
310,Gabourey Sidibe,906
2351,Peter Finch,139
1901,Maria Dizzia,139
1225,Patrick Troughton,139
2762,Marlene Forte,395
1822,Shawnee Smith,651
665,Thomas Lennon,651
1375,Cicely Tyson,907
2781,Rian Bishop,140
371,Tiya Sircar,396
1816,Klaus Kinski,396
1578,Amy Sedaris,396
1067,John Savage,652
1946,Scout Taylor-Compton,908
880,Jaleel White,908
781,Tim McInnerny,141
2489,Anupam Kher,397
1652,Susan Ward,397
1705,Bruno Ganz,653
244,Richard Roxburgh,653
1112,Michael Greyeyes,909
1302,Leah Remini,909
503,Michael Moore,909
1126,Bill Paterson,142
2546,Buzz Aldrin,142
906,Brooklynn Proulx,142
308,Teala Dunn,142
2263,James Fleet,398
1789,Joseph Cross,398
1792,Kang-ho Song,398
958,Matt McCoy,398
1634,George C. Scott,654
1063,Tony Nappo,654
1117,Stark Sands,143
3065,Mink Stole,143
2791,Todd Field,143
716,Jacob Vargas,399
2421,Michael Bolten,399
2990,William Mapother,399
2604,Eugenio Derbez,399
554,Paul Adelstein,399
1221,Leslie Caron,399
2501,Kayla Ewell,399
2597,Jim Backus,399
1029,Wendi McLendon-Covey,655
301,Bruce McGill,655
1341,Jennifer Esposito,911
249,Benjamin Walker,911
1503,Roger Ashton-Griffiths,144
2373,Rus Blackwell,144
149,Penelope Wilton,400
568,Mike O'Malley,400
1654,Agnes Bruckner,400
2587,Ashley Bell,400
2204,William Sanderson,400
1550,Larry the Cable Guy,400
1494,Sean Patrick Thomas,656
1452,Michael Greyeyes,912
944,Virginia Madsen,912
1289,Loretta Devine,912
666,Jennifer Esposito,912
1721,Sonoya Mizuno,145
478,Marcus Chong,145
2667,Uday Chopra,145
2366,Shelly Varod,145
1247,Richard Briers,401
1387,Dave Foley,401
1099,Jacki Weaver,401
3052,Brian O'Halloran,657
511,Dean Jones,913
2285,James Fox,146
2785,Johnny Harris,146
1185,Jean Marsh,146
2871,Randy Jay Burrell,402
1147,Topol,402
1190,Adhir Kalyan,402
223,Estella Warren,658
1610,Conchata Ferrell,658
885,Michael McKean,658
1833,Alan Van Sprang,147
2085,Justin Edward Seale,147
1137,David Julian Hirsh,147
2539,Gano Grills,147
2030,Anita Mui,147
521,Josh Hamilton,147
2659,Jonathan Mangum,147
1583,Marian Seldes,403
2304,Kevin McCarthy,403
1024,Marco St. John,403
2623,Donald Gibb,403
2156,Edie Falco,659
2730,Phyllis Diller,659
2494,Basil Rathbone,659
2036,Jenny Agutter,659
983,Cameron Boyce,915
2520,Brendan Sexton III,148
2696,Gary Stretch,404
311,Jake Busey,660
783,Scoot McNairy,660
1933,Woo-sung Jung,149
471,Simon McBurney,149
1012,Aml Ameen,149
451,Brooke Smith,405
1133,Dallas Roberts,405
1890,Tamala Jones,405
1034,Kyle Schmid,917
1592,Marie-Jos̩e Croze,150
1956,Tate Taylor,150
1022,Veronika Vernadskaya,150
50,Jack McGraw,150
1993,Steven Christopher Parker,150
1553,Elizabeth Blackmore,150
3007,Erin Bethea,150
2040,Elyas M'Barek,150
2102,Julia Ormond,918
1275,Jennifer Hale,918
1876,Brandon T. Jackson,918
1312,Thomas Kretschmann,918
3055,Katharine Isabelle,918
238,Emma Kenney,151
1049,Chita Rivera,151
1047,Peter Jason,151
1281,Tom Amandes,151
2404,Jimmy Jean-Louis,407
3027,Sean Whalen,407
2186,Rory Cochrane,407
589,Brian Thompson,663
1077,Austin Nichols,663
915,Jeff Kober,919
261,Rosie Perez,919
23,Thomas Kretschmann,919
469,Larry Joe Campbell,919
1870,William Smith,919
2560,Michael McLafferty,152
2197,Kim Darby,152
1534,Mari Koda,152
811,Youssef Hajdi,152
1929,Mishael Morgan,152
1561,Rick Gomez,152
955,Nichelle Nichols,664
1265,Jonathan Tucker,664
517,Elizabeth Perkins,664
587,Nate Parker,664
2024,Josh Henderson,920
654,Craig Roberts,920
1044,Michael Gough,920
330,Jake Gyllenhaal,15000
35,Mila Kunis,15000
2045,Alex Pettyfer,15000
404,Tom Hanks,15000
191,Emma Stone,15000
2836,Ken Bevel,153
1732,Meghan Heffern,153
1136,Bradley Pierce,409
1367,Kimberly J. Brown,409
2316,Ricky Schroder,665
1571,Jessika Van,921
2031,Reda Kateb,154
2271,Gerardo Taracena,154
1184,Art Carney,154
1271,Paul Anderson,154
1850,Boman Irani,154
304,Paul Sanchez,410
1579,Don Pardo,410
1918,Dul̩ Hill,922
803,Fisher Stevens,922
1330,Simon Yam,155
1268,Timothy Bottoms,155
2121,Richard Norton,155
2189,Jack Thompson,155
1735,Ian Gomez,155
151,Annet Mahendru,411
822,Lori Petty,923
698,Vanessa Ferlito,923
795,Masi Oka,923
1831,Sheridan Smith,156
2065,George Wendt,412
1942,Steven Michael Quezada,412
656,James Ransone,412
13,Mathieu Amalric,412
1200,Larry Hankin,412
547,Dee Bradley Baker,668
2744,Anil Kapoor,668
1745,Margo Harshman,668
923,Nolan Gerard Funk,924
1742,Louis Herthum,157
825,Roger Jackson,157
2486,Diana Scarwid,157
2758,Lauren C. Mayhew,157
2923,Eli Marienthal,157
2188,Tisha Campbell-Martin,413
2771,Gia Mantegna,413
852,Steve Schirripa,413
3035,Jeremy Sande,413
2308,Stephen McHattie,413
936,Laura Harring,669
510,Catherine O'Hara,925
1690,Jackson Nicoll,925
2449,Patrick Bauchau,158
3009,Jack Nance,158
684,Virginie Ledoyen,414
1905,Scott A. Martin,414
1228,F. Murray Abraham,670
334,Mason Lee,670
1680,Elaine Hendrix,670
877,David Carradine,926
2548,Manny Perez,159
2493,Kevin Leslie,159
2037,Michael McElhatton,415
1169,Donald Faison,927
1036,Mike Doyle,160
2672,Jane Wyman,160
1582,Karl Malden,416
1518,Kerry Condon,416
617,Bernard Hill,416
2269,Sarah Drew,416
2447,Glenn Ford,416
328,Hayden Christensen,4000
490,Kirsten Dunst,4000
29,Jon Favreau,4000
1568,Jordana Brewster,4000
965,Sarah Michelle Gellar,4000
352,Jon Hamm,4000
11,Lauren Cohan,4000
63,Salma Hayek,4000
385,Khamani Griffin,161
1992,Howard Morris,161
1926,Leonor Watling,161
2958,James Lance,161
1416,Mark Feuerstein,417
1643,Kyla Pratt,417
551,Ray Walston,417
1257,Jason Patric,673
767,David Zayas,929
209,Torey Michael Adkins,929
1677,Linda Kozlowski,162
2219,Tim Thomerson,162
2392,Gregory Sierra,162
2651,Balthazar Getty,418
2090,Brendan Coyle,418
2577,Wray Crawford,418
91,Omar Benson Miller,418
737,Swoosie Kurtz,418
375,Brian Anthony Wilson,674
1006,Jesse Borrego,674
1836,Wayne Pygram,163
2589,Ana Claudia TalancÌ_n,163
922,Richard Masur,163
2001,Natalie Stephany Aguilar,163
2620,Marisa Coughlan,163
2035,Om Puri,163
2322,Jordan Trovillion,163
270,Tod Fennell,419
2389,Victoria Leigh,419
1361,Jill Hennessy,419
600,Fred Rogers,419
2463,Esther Williams,675
1773,Erika Christensen,931
1754,Linda Blair,931
875,Justin Chambers,931
80,Sarah Silverman,931
2574,Zero Mostel,164
1635,Nina Hoss,164
1738,Nikola Djuricko,164
2208,Helen Hayes,164
2712,Robin Givens,420
1035,Pat Hingle,165
275,John Lone,165
1666,Gael Le Cornec,165
1376,Fernando Rey,165
1795,Michael Harding,165
2974,Ryan Kennedy,165
1490,Ken Davitian,165
2455,Terry,421
2347,Jamie Farr,421
2092,Annabelle Wallis,421
1216,Rob Paulsen,677
2492,Emmanuel Kabongo,677
219,Connie Nielsen,933
2270,Mary McDonnell,933
3023,Meredith Scott Lynn,166
1514,Shelley Long,422
2183,Jean Simmons,422
